source_file_path,total_records,field_name,canonical_field,present_count,presence_rate,null_count,null_rate_among_present,python_types,numeric_min,numeric_max,observed_unit,observed_unit_values,unit_value_present_count,inferred_unit,concurrency,artifact_id,artifact_name
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.http_req_total.unit,metricshttpreqtotalunit,1146,1.0,0,0.0,str,,,,,0,unknown,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.http_req_total.value,metricshttpreqtotalvalue,1146,1.0,0,0.0,float,652.4624269999999,357848.891825,ms,ms,1146,ms,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.http_req_waiting.unit,metricshttpreqwaitingunit,1146,1.0,0,0.0,str,,,,,0,unknown,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.http_req_waiting.value,metricshttpreqwaitingvalue,1146,1.0,0,0.0,float,501.90914899999996,262174.224007,ms,ms,1146,ms,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.input_sequence_length.unit,metricsinputsequencelengthunit,1146,1.0,0,0.0,str,,,,,0,unknown,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.input_sequence_length.value,metricsinputsequencelengthvalue,1146,1.0,0,0.0,int,1.0,217984.0,tokens,tokens,1146,tokens,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.inter_chunk_latency.unit,metricsinterchunklatencyunit,853,0.7443280977312391,0,0.0,str,,,,,0,unknown,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.inter_chunk_latency.value,metricsinterchunklatencyvalue,853,0.7443280977312391,0,0.0,str,,,ms,ms,853,ms,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.inter_token_latency.unit,metricsintertokenlatencyunit,853,0.7443280977312391,0,0.0,str,,,,,0,unknown,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.inter_token_latency.value,metricsintertokenlatencyvalue,853,0.7443280977312391,0,0.0,float,0.0039763125,485.42276599999997,ms,ms,853,ms,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.osl_mismatch_diff_pct.unit,metricsoslmismatchdiffpctunit,1146,1.0,0,0.0,str,,,,,0,unknown,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.osl_mismatch_diff_pct.value,metricsoslmismatchdiffpctvalue,1146,1.0,0,0.0,float,-99.9937181983793,0.0,%,%,1146,%,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.output_sequence_length.unit,metricsoutputsequencelengthunit,1146,1.0,0,0.0,str,,,,,0,unknown,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.output_sequence_length.value,metricsoutputsequencelengthvalue,1146,1.0,0,0.0,int,1.0,32370.0,tokens,tokens,1146,tokens,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.output_token_count.unit,metricsoutputtokencountunit,1146,1.0,0,0.0,str,,,,,0,unknown,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.output_token_count.value,metricsoutputtokencountvalue,1146,1.0,0,0.0,int,1.0,32370.0,tokens,tokens,1146,tokens,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.output_token_throughput_per_user.unit,metricsoutputtokenthroughputperuserunit,853,0.7443280977312391,0,0.0,str,,,,,0,unknown,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.output_token_throughput_per_user.value,metricsoutputtokenthroughputperuservalue,853,0.7443280977312391,0,0.0,float,2.060059951947124,251489.28812813378,tokens/sec/user,tokens/sec/user,853,tokens/sec/user,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.prefill_throughput_per_user.unit,metricsprefillthroughputperuserunit,1146,1.0,0,0.0,str,,,,,0,unknown,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.prefill_throughput_per_user.value,metricsprefillthroughputperuservalue,1146,1.0,0,0.0,float,0.005356561996036562,140420.68575378065,tokens/sec/user,tokens/sec/user,1146,tokens/sec/user,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.request_latency.unit,metricsrequestlatencyunit,1146,1.0,0,0.0,str,,,,,0,unknown,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.request_latency.value,metricsrequestlatencyvalue,1146,1.0,0,0.0,float,652.432402,357848.741942,ms,ms,1146,ms,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.time_to_first_output_token.unit,metricstimetofirstoutputtokenunit,1146,1.0,0,0.0,str,,,,,0,unknown,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.time_to_first_output_token.value,metricstimetofirstoutputtokenvalue,1146,1.0,0,0.0,float,503.470828,262174.555499,ms,ms,1146,ms,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.time_to_first_token.unit,metricstimetofirsttokenunit,1146,1.0,0,0.0,str,,,,,0,unknown,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.time_to_first_token.value,metricstimetofirsttokenvalue,1146,1.0,0,0.0,float,503.470828,262174.555499,ms,ms,1146,ms,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.time_to_second_token.unit,metricstimetosecondtokenunit,853,0.7443280977312391,0,0.0,str,,,,,0,seconds,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.time_to_second_token.value,metricstimetosecondtokenvalue,853,0.7443280977312391,0,0.0,float,0.063621,15747.74698,ms,ms,853,ms,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.usage_completion_tokens.unit,metricsusagecompletiontokensunit,1146,1.0,0,0.0,str,,,,,0,unknown,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.usage_completion_tokens.value,metricsusagecompletiontokensvalue,1146,1.0,0,0.0,int,1.0,32370.0,tokens,tokens,1146,tokens,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.usage_prompt_cache_read_tokens.unit,metricsusagepromptcachereadtokensunit,544,0.47469458987783597,0,0.0,str,,,,,0,unknown,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.usage_prompt_cache_read_tokens.value,metricsusagepromptcachereadtokensvalue,544,0.47469458987783597,0,0.0,int,1664.0,720832.0,tokens,tokens,544,tokens,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.usage_prompt_tokens.unit,metricsusageprompttokensunit,1146,1.0,0,0.0,str,,,,,0,unknown,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.usage_prompt_tokens.value,metricsusageprompttokensvalue,1146,1.0,0,0.0,int,1.0,217984.0,tokens,tokens,1146,tokens,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.usage_total_tokens.unit,metricsusagetotaltokensunit,1146,1.0,0,0.0,str,,,,,0,unknown,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
data/raw/h200_gpu_resident_mtp/conc16/result/9020484364/conc_16/aiperf_artifacts/profile_export.jsonl,1146,metrics.usage_total_tokens.value,metricsusagetotaltokensvalue,1146,1.0,0,0.0,int,2.0,218495.0,tokens,tokens,1146,tokens,16,9020484364,agentic_glm5.2_p2x1_d2x8_conc16_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc16_h200-dgxc-slurm_11
